index,acc_max,agv_max,agv_min,f6,f7,f8,fall,fcount,gyro_max,kurt_acc,kurt_gyro,lin_max,skew_acc,skew_gyro,ADL
19,23.02919116527844,0.5007516594398903,-0.4510167094392429,1.0,7.030520486994238,3.1130587301881083,1.0,5.0,3.16751317774299,25.81501156060334,0.19869567175870675,7.163283803873007,3.7341906000501615,1.1807011068625552,Fall
20,24.312711629642266,0.3577847923358665,-0.35239952063267643,1.0,7.872425136841834,2.8178854937669624,1.0,3.0,3.28730801696886,37.585073527046255,-0.43271266726851376,8.464704650041076,4.270365575473472,0.9816796335010332,Fall
21,25.67190354598628,0.4563250837764258,-0.5146377789277888,1.0,6.613510575028918,2.2940862576580825,1.0,3.0,2.98497307473984,38.69883534079054,-0.5646016774563987,7.624534808614628,4.924712348625978,0.9424732602990936,Fall
22,28.760642786053943,0.9608746931325424,-0.4253840086593624,1.0,12.427067555486211,2.4146302265635526,1.0,3.0,2.9877953563595687,41.3670116925303,-0.2037880208752716,12.861600647375472,4.838109546225569,1.0187507083610692,Fall
23,23.281451398940806,0.9312756564215918,-0.5499589324629409,1.0,8.849001723774576,5.638221615415581,1.0,7.0,5.74746108148744,10.047439549088113,2.1514384768711903,9.169940345293199,1.9473805723974404,1.452277339763525,Fall
24,21.50638925750939,0.5330503743132343,-0.7848954256679136,1.0,5.57661613024625,5.8170082325192825,1.0,10.0,5.898308981076635,10.61479753644474,1.605460984191958,5.834418079028847,2.6113845635615363,1.447049630104529,Fall
25,26.77885263211645,0.5062355581486927,-0.7703604995534175,1.0,8.205306111466388,6.14841050594337,1.0,7.0,6.1808223623926075,19.00283216492437,0.9464865602164214,8.280677719656905,3.2268773564683966,1.1260630391354478,Fall
26,23.832715167183753,0.4307987209430804,-0.3768333460977153,1.0,9.762105320488807,6.352544811269474,1.0,2.0,6.9695925808043935,34.299465090914374,6.380746281306503,10.835794919966489,4.927416140595882,2.262075660693978,Fall
27,22.67679983109209,0.5931603879144035,-0.632741188420196,1.0,11.151097423110716,9.647918448068127,1.0,5.0,9.834417508450482,21.851484488104223,10.213699441662204,11.540433124303005,4.1247050859013985,2.5244295095005955,Fall
28,22.88625935651848,0.5397338863500972,-0.7142882877824676,1.0,8.180486897750608,6.432028949557952,1.0,5.0,6.834104735745902,21.71043305634523,5.37312347879791,8.837375188131475,3.87963666348985,2.0836852131860493,Fall
29,31.01112047163421,2.05700274126872,-2.305483477801012,1.0,13.948727423578527,5.734425631258787,1.0,5.0,6.792806137771093,31.72617320663888,6.969471663280437,15.56326193535526,3.530364920714379,2.0256716982760747,Fall
30,32.15262214723474,1.768605086074294,-1.968800347776546,1.0,13.407390356531275,3.4390977401386364,1.0,5.0,3.7467805841713777,30.633890914133378,-0.6642599827747904,13.754902077567197,3.9993972709895567,0.9505148227540544,Fall
31,31.57747031206923,0.6772837001959622,-1.0530510062592398,1.0,11.254127016234749,4.535373843412815,1.0,5.0,5.359812984809116,30.72631240964456,0.7637199320603831,11.985662930681515,3.429458189294276,1.1763047308454735,Fall
32,28.822078946877305,0.7232150647314652,-0.44405666993902415,1.0,9.443496997441311,3.344933566650844,1.0,3.0,3.4960057393865767,29.254452627256303,2.148846928776579,9.853209226164754,4.098600055861148,1.8133764146485785,Fall
33,29.237479393588657,0.6621394303266217,-0.7454852696969113,1.0,13.999218383795345,6.484239743506534,1.0,5.0,6.596549689483316,20.094222124077614,4.8325404504667,14.351576134252525,3.6808224056062784,2.2312354405047428,Fall
34,27.63425977505156,0.8839114294734185,-0.8337284985985022,1.0,10.399579749060141,4.538945682809327,1.0,9.0,4.624982854730992,27.563444478885245,1.4405181567228338,10.621071686551254,4.271828353784975,1.6480216001071255,Fall
35,28.79067686852931,0.5600203566805187,-0.4758514517588923,1.0,10.524821715786203,3.4753452934905766,1.0,3.0,3.687394297706448,51.199639501513005,0.5599031241503991,10.705681804305264,5.735033743994838,1.0463082060648152,Fall
36,30.35230608138257,0.5347783625927673,-0.8180827640540881,1.0,11.052243982924557,5.557380637608973,1.0,7.0,5.613038139063928,28.294323084453158,3.6980329438655444,11.184237811279466,4.37315772132218,1.530256131407679,Fall
37,26.66581999865132,1.1325657608893414,-1.5753367793757067,1.0,10.055896736770967,6.2136824746960375,1.0,4.0,6.2531554333279455,30.277644700247077,10.011920768304352,10.133985300589169,4.282202016169459,2.5561426438093457,Fall
38,25.33709777776445,0.6779833019170434,-0.8458250430410879,1.0,9.416781603649166,2.8263546156083845,1.0,3.0,2.8812781600765596,40.782841555557255,0.7385751793224241,9.492164609991107,5.231405944983346,1.3962065815483145,Fall
39,26.90578360368761,0.4724347140213573,-0.8256470955365323,1.0,6.255353863017839,1.45035982747485,1.0,3.0,3.0934178942142765,45.48069080197957,0.4149061231939295,9.555691245763553,5.566245392399226,1.1973241624837945,Fall
40,25.20712733584528,0.42485470194343145,-0.7490347854056681,1.0,10.161083948735877,2.8872771254799554,1.0,2.0,2.9913221098723977,44.12550255237361,0.7283937770998725,10.258479216699675,5.515043430188115,1.391074673067227,Fall
41,24.75511664843038,0.4842050742952057,-0.9125314155435382,1.0,8.11621352100404,4.8536002255005695,1.0,7.0,4.945348544310779,13.175753002984314,0.7311301173063742,8.2766076782047,3.0450643293656867,1.2687227820687452,Fall
42,30.188099828686408,0.730492355886548,-0.9446858724653808,1.0,11.207578812023122,9.071574395290902,1.0,6.0,9.152468500748547,36.5909081788022,7.682646678617816,11.378895731929493,4.475706682290778,2.384779280489792,Fall
43,30.789296585030822,0.7465583225682024,-0.5406303976385449,1.0,11.12448051806008,4.660602799802946,1.0,6.0,4.793448079259479,23.799564489847693,1.4631352861691431,11.388661387478841,3.565648807963662,1.6155525242135604,Fall
44,26.61226360287764,0.6284119019734866,-0.75750900907286,1.0,8.541925068305941,3.7976061912441983,1.0,4.0,3.924870839162733,34.367640620047226,2.645215935133916,8.693452608799173,4.498356101026086,1.952681501817653,Fall
45,25.7067029403966,0.4968690252658179,-0.6518891017818553,1.0,9.179793411587623,3.3684444316783058,1.0,4.0,3.6281221612414543,42.225657160985385,2.5368965485869284,9.505200285398477,5.267692731617087,1.9179613143322567,Fall
46,24.906428417095213,0.6067172919690914,-0.8334425841340207,1.0,9.655569722267069,4.029606206385143,1.0,3.0,4.700839966594053,35.05256701445625,2.8244016799207015,10.17311504779316,4.304112557955942,1.8946510357665969,Fall
47,26.510678678482194,0.9632901296266442,-0.4420155865992757,1.0,10.242648781060225,3.0280376248031837,1.0,5.0,3.631437925157469,32.461687797885126,0.659422787369981,10.862509423484926,4.15121536115052,1.307091887224812,Fall
48,27.41052765053195,0.8827482105192824,-0.4137037868027149,1.0,10.596672548021557,2.852170633823536,1.0,5.0,3.6169238219756235,22.879325075507435,0.4206541679521658,11.979453686247846,3.26834667394598,1.2957945800165087,Fall
49,27.14717967292831,0.7009884696811266,-0.5154523721455064,1.0,6.888900571357985,3.4030656855470847,1.0,5.0,3.939257662062024,32.361289150845586,-0.15789219448783065,9.362863900905523,4.329354377912996,1.1410139302864366,Fall
50,31.083077063539058,0.5134370006678863,-0.4384311876081317,1.0,9.317376838630038,4.315429513061696,1.0,5.0,4.5425896779720025,26.19404851484195,2.046046926116443,9.726895700916595,4.309675242704672,1.6251330480635828,Fall
51,27.33808125673643,0.3670163475207794,-0.6236230810563694,1.0,11.601115889176487,2.119084121319556,1.0,9.0,4.725801588473251,11.389899167689288,1.6947895211481554,14.445890776642951,2.196933451246811,1.4599162958154732,Fall
52,29.402698111379546,1.7951283653190981,-2.314309794192514,1.0,21.53767415241882,6.6819157572311525,1.0,7.0,6.731188959521091,13.396138583688767,9.920956886450174,21.613648594604282,2.51804157193527,2.7318347547948973,Fall
53,28.486298219522038,0.3846505446620471,-0.8389264135952491,1.0,7.488166915380438,3.5520269492448437,1.0,4.0,5.426712442830371,22.348941195846162,1.6287285047316784,10.116657635662957,4.154555666532012,1.6601459492462358,Fall
54,27.99105600110209,0.7458402007430249,-0.9549968036448638,1.0,10.142797851683374,6.210722173349755,1.0,5.0,6.276073333076062,23.884025479867965,2.47639727122632,10.233936483846316,4.266867148726732,1.875466640952109,Fall
55,25.869034510076194,0.9426927715496688,-1.1422300855149787,1.0,10.89099822420026,6.0905773074417695,1.0,7.0,6.192260688146447,14.305251215997744,1.8853546260890048,10.969617510618608,3.033569440312952,1.6464539569012508,Fall
56,28.08010944334204,0.6792412513834603,-0.6690262005240198,1.0,12.400893632994256,5.713654283625448,1.0,7.0,5.835174254935101,21.505271948593133,1.5815053942720794,12.764699252533026,3.3683287192714686,1.3686740775407351,Fall
57,31.106879485774478,1.0364615470985596,-0.8586111550594565,1.0,5.320148291210523,1.237420810405324,1.0,10.0,4.5790779708240335,22.755911875657983,0.6905384204828322,16.374664016938745,3.3515485546867474,1.2925997050975466,Fall
58,29.544144221724626,0.7614846851782264,-0.6925762828369941,1.0,11.848226992935002,2.8546240881280114,1.0,12.0,3.0077777658871288,14.266838179668913,0.4169921050276391,12.312339936529026,2.7062532298170345,1.1228721606448762,Fall
59,26.83244483764563,0.7786807129616314,-0.7094439905860012,1.0,12.8947198589636,7.804875164534668,1.0,7.0,7.916222850294508,12.758187920157946,2.8226921766166275,13.13919602249306,3.0594948665864994,1.6355619482959625,Fall
60,29.196988974808324,0.8179975593884995,-0.8434131754013514,1.0,15.700007425273908,10.125556627226338,1.0,5.0,10.202589861638817,15.056290476487876,7.187135259481269,15.894835277009733,3.223325805232105,2.112110158210697,Fall
61,31.40522237231072,0.6254891602685979,-0.5064642058380677,1.0,9.56462203001885,6.031719959290125,1.0,9.0,9.305943221233113,17.76222013452694,3.2517721751041875,14.382881100595947,3.191162450558411,1.7682012901954594,Fall
62,23.1323099106352,0.511877526910436,-0.6113087875450675,1.0,11.559017318285234,3.8268997858078615,1.0,5.0,3.9069120577949614,17.555833178383665,0.0845176519916433,11.659616675815005,3.1638006963740097,1.2377088990742604,Fall
63,25.254016754854213,0.9878181458784048,-0.3325314315676983,1.0,10.210186819435664,7.525381702784841,1.0,2.0,7.6591977948145775,24.22350670047223,3.0075804802806507,10.320029053928403,3.038272615308708,1.7818579925399871,Fall
64,24.786457123472772,4.0,-1.421588312692195,1.0,9.928784769587152,5.372478569006858,1.0,2.0,5.543877444134314,27.624701170839305,2.311119526007826,10.246317080385683,2.542477239488912,1.7997595679059086,Fall
65,23.65079557100822,0.74173674803528,-0.793059289283473,1.0,10.490091186070863,6.3958904606630265,1.0,4.0,6.532397652670253,21.188699671380576,4.208507625257033,10.846743254902133,3.5783764310202115,2.154612409754157,Fall
66,26.101582546007037,0.8343670278616769,-0.5578298718411568,1.0,9.997383634941967,7.535368933057168,1.0,7.0,7.733628353879948,19.44759670020022,4.996598446606349,10.721384806078676,3.4254328404467387,2.2043953689993843,Fall
67,24.49423913733553,0.7517800496654315,-0.2629490828630609,1.0,7.687090130193963,3.277441399550273,1.0,5.0,4.16061885750562,25.26117497130382,1.8016415270044188,8.79261902289103,3.0971254849769885,1.6722130717629318,Fall
68,20.656308411465208,0.3679603621924423,-0.3441911937551829,1.0,6.238984045222384,3.2762059152987617,1.0,3.0,3.310568103441604,15.22742291679673,2.1503512242711498,6.3028105846135904,1.6023639854862903,1.9169907037929648,Fall
69,24.63408880993925,0.6210824462597211,-0.42862079652476814,1.0,7.821405270896928,3.3637256447297985,1.0,4.0,3.3954862316716965,27.145404320819893,3.4278511732738703,7.883737974469949,3.901806746795416,2.1111360051524226,Fall
70,23.50106189918904,0.5063187034765132,-0.2809843726314913,1.0,7.785159960353153,3.6715253908661336,1.0,2.0,3.7074757319955216,23.151807293578358,3.329650289886258,7.866071339088397,2.9268171419482902,2.122728243511092,Fall
71,23.51043297297784,0.589886255117477,-0.2609612821529836,1.0,7.829430196153562,6.789176152426416,1.0,4.0,6.88050817126909,12.531616953083887,2.804270916624348,7.9263666566839905,1.6999639953356558,1.973990577943294,Fall
72,24.49645376517621,0.7118359749641635,-0.4583929665197934,1.0,8.950192546248125,4.831045208059849,1.0,4.0,4.902791324190812,17.533206103252944,1.9755761257502,9.036587724490667,2.8819026676524064,1.7873862891188028,Fall
73,24.35592065788785,0.5873812972228211,-0.6772894434710359,1.0,11.461419745527275,8.25805330475571,1.0,6.0,8.363758591091539,13.317540052236392,5.437330370732559,11.689485091243524,1.9015450238920264,2.300048683180925,Fall
74,27.22025682522872,1.0026267353655995,-0.6354942440311925,1.0,10.701672493775703,7.511512826216206,1.0,9.0,10.587061132072536,6.0772754824454855,6.7599183645618375,16.411921779577572,1.181588497937753,2.0956185489887824,Fall
75,26.06244126435952,0.6142360519145055,-0.6812714996245225,1.0,11.305543477349534,13.891366528579242,1.0,6.0,14.10915133976377,8.447468149032048,6.728669228602247,12.024531748080044,1.7481241420127531,2.306989251281192,Fall
76,24.66487155990543,0.5816254533701923,-0.691318532532307,1.0,7.970385643094692,2.6078905025236656,1.0,7.0,7.350243997944577,9.453472601342844,0.4598310189816766,12.89743246997642,1.7521098580849341,1.0054246230985056,Fall
77,22.981864085983357,0.5373587067982124,-0.4512348573405836,1.0,7.611682160204084,6.028871615589356,1.0,5.0,6.082822637181777,17.899480160383337,1.9687078450679127,7.724726531147258,2.7799973854464453,1.7186695305243507,Fall
78,25.201343373796487,0.6978216279444399,-0.4531724188288884,1.0,8.924216226574973,6.340748297560357,1.0,5.0,6.393933055159493,21.912727218640924,3.5568209379117675,9.025418557452943,2.541826739578932,2.050966670420609,Fall
79,20.316983504120053,0.5750041846411763,-0.5542286620784889,1.0,8.075176786965812,4.681157086358971,1.0,3.0,4.794175413759414,20.00112894965923,2.2677140906063378,8.267678592694446,2.163385605615169,1.8611902728848693,Fall
80,22.56251554985248,0.3937497126201911,-0.3802702004368821,1.0,5.790607171796862,3.2923653632791563,1.0,2.0,3.3528271387137485,26.33105237407101,1.964111934700537,5.86612959466266,4.054397436430265,1.5936403937630128,Fall
81,20.884539800841655,0.3898336123220857,-0.4962213941258152,1.0,6.1403289157811045,3.165107514136864,1.0,2.0,3.269102276077596,24.975088741828603,0.8369860758843175,6.334698019717201,3.847900249679805,1.3408670251531412,Fall
82,27.081654760340506,0.6031227079332514,-0.7165554932467681,1.0,7.210285146029871,2.386517990914317,1.0,3.0,3.6158822363226366,32.74350783911622,1.1322016028515596,8.518914439690151,4.46148282043243,1.286949295469835,Fall
83,28.850970890039147,0.9133049088039236,-0.39445950926353307,1.0,12.15099774502534,5.605878650334262,1.0,5.0,5.6686589857427325,31.794943287947998,1.1900948558222777,12.331090629651776,3.588159916632592,1.4259236430189681,Fall
84,28.92581906674384,0.8970059156814949,-0.3403307517193594,1.0,9.13866262426568,5.237107934145802,1.0,5.0,5.313434928891104,32.998832276648365,2.467310345880697,9.251212497427607,3.907320540715663,1.6918300171563818,Fall
85,23.064134814181447,0.7803662326016827,-0.4638255896428886,1.0,8.364785432579495,6.01161206625936,1.0,3.0,6.200795467142032,24.66570916290154,2.567422568569114,8.657362073081089,3.002199791471305,1.8357325442608496,Fall
86,28.70698536938183,0.9571860496928823,-0.615233671782421,1.0,11.32959396798416,5.963733699559879,1.0,4.0,6.0330399877597785,24.61748568444105,3.1532551712530985,11.430187407131074,4.04139243944045,1.798753842192741,Fall
87,25.239727177582324,0.6376462273621359,-0.29935127924097577,1.0,9.551967623757855,4.654252287733487,1.0,6.0,4.760545031430572,27.552313036940426,25.03646760581789,9.732412021021434,3.9466016571990457,3.2443182069002567,Fall
88,26.282024187395105,0.6429473910754561,-0.5218565154575299,1.0,10.916804442002986,3.6697601398072632,1.0,4.0,3.7221389386077433,32.40024376201563,0.41091372840204654,11.002137968650294,4.322018480954263,1.3021909302544294,Fall
89,30.75955224347988,0.6519767043120541,-0.7950864558953087,1.0,10.30892256390486,8.825434010717988,1.0,6.0,9.055112434843604,20.755132139468085,4.153357088507395,10.644721585292237,3.434545375776706,1.691290505745643,Fall
90,31.243678442103448,0.8216969784239812,-0.6974619537652789,1.0,11.349150264247145,10.026332293468027,1.0,6.0,10.816820167993535,28.70024980674509,8.003433513773796,12.957044757651625,4.266552962200056,2.075720005310739,Fall
91,28.5775074833427,0.8691000593361581,-0.5531561044450569,1.0,8.795480108220795,7.046864524609433,1.0,9.0,8.206773902007706,17.69138932176171,4.138341202161978,10.836736614275024,2.5738104449381134,1.5604985220713516,Fall
92,23.576658650504328,1.2468916389568718,-0.5740768768678589,1.0,9.817707861950456,9.98481489115826,1.0,9.0,10.056796620084798,13.78095681596456,8.197189426506286,9.956226271606127,1.9895241177754632,2.1215542019739884,Fall
93,21.09608719904465,0.5443449338938691,-0.18088651109458426,1.0,4.704406590739431,3.4898974330570534,1.0,5.0,3.654574617762944,15.360426346663525,-1.055731741188206,4.841207123987762,2.446779696194787,0.6658242836466924,Fall
94,24.901609072132626,0.5375567216280177,-0.6008800963014815,1.0,8.586144358298794,5.5890045087296,1.0,5.0,5.670322468139004,18.870372049833268,1.8769062458084635,8.708410194176473,3.1985018790937563,1.274743092324666,Fall
95,25.900857534660567,0.8145202607488171,-0.4906723954829018,1.0,8.70882285885676,3.56619247183454,1.0,9.0,4.080352079307404,11.438871662116973,0.8487022532847623,10.586821235107317,2.511342926368369,1.3743451473030583,Fall
96,29.920170228651468,0.6729295925341974,-0.5210314023584935,1.0,8.102675836831581,3.485488397498464,1.0,5.0,4.6646289688321465,27.159277003413077,1.2526722198265912,10.055028287212938,3.4372184244930235,1.3943830191893745,Fall
97,27.407260139334213,0.8449890097749478,-0.7773107337427374,1.0,7.387496250096897,2.8453324331243333,1.0,9.0,4.410406368871757,17.350595978905382,1.4156553228385818,10.842443729376345,2.7013286638693845,1.5398361927504245,Fall
98,27.71469621646352,0.9850276895597366,-0.6273010924133607,1.0,11.875748229700305,3.8314894999803792,1.0,5.0,3.9879914578641062,32.79163239269593,1.9064404037372549,12.038115780845855,4.055921310675719,1.7419385584549667,Fall
99,24.16281442848832,0.6660310377318971,-0.9603225900412268,1.0,8.297948774342997,3.78938954064632,1.0,5.0,3.8904286681016713,21.783323193950835,1.74826993954801,8.475124687989695,3.269788193382124,1.6518358760303966,Fall
100,28.57792361790912,0.8482818813564921,-0.8828768985332406,1.0,11.324990825967767,3.6343483498250495,1.0,5.0,3.802385714890512,33.757492870050385,1.7458029856269164,11.52204178713528,4.158993799826987,1.5683251440603918,Fall
101,26.07801284761149,0.7337072609463064,-0.8338223338727864,1.0,8.123144889555222,3.8749715759420646,1.0,4.0,3.958578698724517,32.03272490342532,3.1327762225965787,8.26634152355089,4.370629519248081,1.9938600836630485,Fall
102,20.992851579580762,0.35336349173055354,-0.4775626389786331,1.0,5.535335524268072,3.2991228200348286,1.0,5.0,3.4989518729518885,17.319913969844862,1.0429171441620475,6.007699925058838,3.0940975555902237,1.5133389306682132,Fall
103,21.49494563810988,0.3911206868795745,-0.4263383648567598,1.0,6.825944974819309,4.163764500533131,1.0,4.0,4.310897144318658,19.705024941990608,2.8610207834031307,7.021678822780098,3.5449066878594304,1.9198725117803608,Fall
104,30.17425332434616,0.8582072703503109,-0.2786725059784241,1.0,10.699992090698423,5.784437478582711,1.0,5.0,5.9746364371016485,29.4894714534832,2.7214294894686617,10.929721630479014,4.459418435287208,1.89909074959015,Fall
105,27.58441422489369,0.8244558866396715,-0.4965640994623606,1.0,10.417485564937218,4.48899650305147,1.0,5.0,4.620567784128249,32.2893728059375,3.262833137233045,10.587559164691262,4.4169490208172775,2.026757581061648,Fall
106,24.543068273615688,0.4404196854711325,-0.4507436652436479,1.0,6.655856509873666,4.402190139866992,1.0,3.0,4.4794941622676525,25.077470434506306,3.4970086168699503,6.772313837994728,3.650134213718884,2.104039438088712,Fall
107,22.50217196463837,0.4484376038743305,-0.3619173272311172,1.0,5.736143831831424,4.0583020570510815,1.0,2.0,4.173082975523767,38.60689937945753,-0.2199729626164628,5.925206389363698,5.059952841599473,0.9520332935421147,Fall
108,19.809317080743565,0.5132626023073035,-0.321606773447888,1.0,7.285578096879196,3.3619253542395504,1.0,2.0,3.775721070295858,28.67211194284894,-0.4190295914880373,7.658407674019713,3.941801416596373,0.8066466363553961,Fall
109,21.091228638209312,0.5361566493995843,-0.313088209164028,1.0,6.924173270632199,4.831922412952194,1.0,2.0,5.024917651885832,30.610422791195717,1.395714349504976,7.2961652581600465,3.736741512849048,1.2500945202593416,Fall
110,24.81792350986437,1.0915563919158306,-0.4156318000507373,1.0,9.330385944196683,4.145275568074608,1.0,4.0,4.309058953539262,27.961189894134673,2.2938128905001984,9.599830478879213,3.308234786500112,1.7290543122640978,Fall
111,25.42332653789711,0.8417120091771344,-0.5893182733696434,1.0,8.677765259773002,6.410089536034326,1.0,6.0,6.794500121846228,20.02712990076334,4.3324660642637065,9.199878330751217,2.5312158993739384,2.1237931779489694,Fall
112,27.13943932942265,4.0,-1.4922077035029224,1.0,9.957168583200778,3.872655815403368,1.0,3.0,4.068127441684134,28.04257065190865,2.0353439848927377,10.237060005277373,2.160203341102501,1.6546519898627872,Fall
113,23.64398862298432,0.526511937459609,-0.33349618461899005,1.0,5.688330665246543,3.8754002730504733,1.0,4.0,4.392700433683137,31.74004080862901,0.7011067000577853,6.817345692052809,4.36109633828482,1.3069105751235257,Fall
114,26.51666067777832,0.4445015701523531,-0.6533892399146214,1.0,8.838776233673071,2.4744688350724267,1.0,3.0,4.0207617700765015,47.54121168874463,0.31676138035408563,10.162645812632393,5.602996459425413,1.148729106119867,Fall
115,24.068076685996147,0.28528584039709776,-0.4397863482844129,1.0,7.0178405973901485,2.6716159779623245,1.0,4.0,4.359859670517837,16.882748002755793,-0.12177932813972747,7.8782533004350945,3.093934109757253,1.0725945434494446,Fall
116,26.81941406624309,1.155392062144699,-0.7317493409986531,1.0,10.56158702628318,5.416604082236336,1.0,5.0,5.610032650718439,27.900055359448885,2.7024916669841343,10.766954198342647,3.5700754085894215,1.8928969156133482,Fall
117,29.007591791298342,1.0123958150989865,-0.5395534549214405,1.0,9.73441690390296,3.1800598346414573,1.0,5.0,5.352460875573216,29.797992190515266,4.3571307310573015,11.52763554583628,3.9301780098754815,2.2169703818445115,Fall
118,27.108062196089055,0.9520457071761228,-0.6283123967564724,1.0,10.739793795890897,5.226880312826706,1.0,6.0,5.415728099041146,27.698734545395087,1.2359712262976976,11.106616669050819,4.321259509541431,1.551339218956254,Fall
119,26.147171989820123,0.585447270673937,-0.494848185823951,1.0,11.19281498932564,4.714239027235179,1.0,5.0,4.851163152271092,46.73549394132373,1.6314655797991642,11.31123139290396,5.391115889599977,1.5038020290049243,Fall
120,22.93904265278321,0.32370655993641195,-0.4943357447813621,1.0,7.7532687704520615,4.07840288611871,1.0,2.0,4.394611799901013,28.853856957930745,1.8133796642259563,8.038886176482984,4.452343676280799,1.586185725417288,Fall
121,25.705436200751468,0.3648883786585005,-0.43883411421639856,1.0,8.995669779876865,5.031847218552175,1.0,3.0,5.132784734202664,30.879992559345503,3.8506869858769823,9.11563488669508,3.925466344543141,1.9493627145862256,Fall
122,30.87607987815718,0.6873651662352632,-0.3677804941234245,1.0,12.467515590139602,4.895355239971248,1.0,6.0,5.238815405756476,23.867135726020365,2.4025814796154354,13.212445228824134,3.6627309622180313,1.7777453107889407,Fall
123,27.60547181537601,0.313999388267214,-0.5991631652039118,1.0,4.773940547935803,2.8698184172987906,1.0,6.0,4.345057174317287,17.784087543316684,0.5180860014004685,8.52753987138928,3.3644741390800106,1.27529683736961,Fall
